,0,1,2,3,4,5,6,7,8,9,10
4000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310117551681055,1.0
4001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310234290096311,1.0
4002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310351028511566,1.0
4003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310467766926822,1.0
4004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310584505342077,1.0
4005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310701243757333,1.0
4006,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.531081798217259,1.0
4007,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5310934720587845,1.0
4008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311051459003101,1.0
4009,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311056223836377,1.0
4010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311060988669652,1.0
4011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311065753502928,1.0
4012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311070518336204,1.0
4013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.531107528316948,1.0
4014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311080048002755,1.0
4015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311084812836031,1.0
4016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311089577669307,1.0
4017,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311094342502582,1.0
4018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311099107335858,1.0
4019,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5311103872169134,1.0
4020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.531110863700241,1.0
4021,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996912653115716,0.5310865630505347,1.0
4022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996829211308034,0.5310622624008283,1.0
4023,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.999674576950035,0.5310379617511221,1.0
4024,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996662327692666,0.5310136611014158,1.0
4025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996578885884985,0.5309893604517094,1.0
4026,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99964954440773,0.5309650598020031,1.0
4027,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996412002269617,0.5309407591522969,1.0
4028,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996328560461935,0.5309164585025905,1.0
4029,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.999624511865425,0.5308921578528842,1.0
4030,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996161676846567,0.530867857203178,1.0
4031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996078235038884,0.5308435565534716,1.0
4032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99959947932312,0.5308192559037653,1.0
4033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996078235038884,0.5308161404358542,1.0
4034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996161676846567,0.5308130249679431,1.0
4035,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.999624511865425,0.5308099095000322,1.0
4036,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996328560461935,0.530806794032121,1.0
4037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996412002269617,0.53080367856421,1.0
4038,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99964954440773,0.530800563096299,1.0
4039,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996578885884985,0.5307974476283879,1.0
4040,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996662327692666,0.5307943321604768,1.0
4041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.999674576950035,0.5307912166925657,1.0
4042,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996829211308034,0.5307881012246547,1.0
4043,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9996912653115716,0.5307849857567436,1.0
4044,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99969960949234,0.5307818702888325,1.0
